date,sse_composite
2019-06-17,2887.6220703125
2019-06-18,2890.157958984375
2019-06-19,2917.802978515625
2019-06-20,2987.118896484375
2019-06-21,3001.97998046875
2019-06-24,3008.14794921875
2019-06-25,2982.073974609375
2019-06-26,2976.283935546875
2019-06-27,2996.79296875
2019-06-28,2978.8779296875
2019-07-01,3044.903076171875
2019-07-02,3043.943115234375
2019-07-03,3015.262939453125
2019-07-04,3005.2490234375
2019-07-05,3011.05908203125
2019-07-08,2933.363037109375
2019-07-09,2928.22998046875
2019-07-10,2915.302001953125
2019-07-11,2917.760986328125
2019-07-12,2930.550048828125
2019-07-15,2942.18994140625
2019-07-16,2937.6201171875
2019-07-17,2931.68994140625
2019-07-18,2901.179931640625
2019-07-19,2924.199951171875
2019-07-22,2886.97412109375
2019-07-23,2899.93994140625
2019-07-24,2923.280029296875
2019-07-25,2937.360107421875
2019-07-26,2944.5400390625
2019-07-29,2941.010009765625
2019-07-30,2952.340087890625
2019-07-31,2932.510009765625
2019-08-01,2908.77001953125
2019-08-02,2867.840087890625
2019-08-05,2821.5
2019-08-06,2777.555908203125
2019-08-07,2768.679931640625
2019-08-08,2794.552001953125
2019-08-09,2774.75
2019-08-12,2814.989990234375
2019-08-13,2797.260009765625
2019-08-14,2808.909912109375
2019-08-15,2815.800048828125
2019-08-16,2823.820068359375
2019-08-19,2883.10009765625
2019-08-20,2880.0
2019-08-21,2880.330078125
2019-08-22,2883.43994140625
2019-08-23,2897.429931640625
2019-08-26,2863.570068359375
2019-08-27,2902.18994140625
2019-08-28,2893.760009765625
2019-08-29,2890.919921875
2019-08-30,2886.239990234375
2019-09-02,2924.10595703125
2019-09-03,2930.14990234375
2019-09-04,2957.409912109375
2019-09-05,2985.860107421875
2019-09-06,2999.60009765625
2019-09-09,3024.739990234375
2019-09-10,3021.199951171875
2019-09-11,3008.81005859375
2019-09-12,3031.239990234375
2019-09-16,3030.75
2019-09-17,2978.1201171875
2019-09-18,2985.659912109375
2019-09-19,2999.280029296875
2019-09-20,3006.449951171875
2019-09-23,2977.080078125
2019-09-24,2985.340087890625
2019-09-25,2955.429931640625
2019-09-26,2929.090087890625
2019-09-27,2932.169921875
2019-09-30,2905.18994140625
2019-10-08,2913.570068359375
2019-10-09,2924.860107421875
2019-10-10,2947.7099609375
2019-10-11,2973.659912109375
2019-10-14,3007.8798828125
2019-10-15,2991.050048828125
2019-10-16,2978.7099609375
2019-10-17,2977.330078125
2019-10-18,2938.139892578125
2019-10-21,2939.6201171875
2019-10-22,2954.3798828125
2019-10-23,2941.6201171875
2019-10-24,2940.919921875
2019-10-25,2954.929931640625
2019-10-28,2980.050048828125
2019-10-29,2954.179931640625
2019-10-30,2939.320068359375
2019-10-31,2929.06005859375
2019-11-01,2958.199951171875
2019-11-04,2975.489990234375
2019-11-05,2991.56005859375
2019-11-06,2978.60009765625
2019-11-07,2978.7099609375
2019-11-08,2964.179931640625
2019-11-11,2909.969970703125
2019-11-12,2914.820068359375
2019-11-13,2905.239990234375
2019-11-14,2909.8701171875
2019-11-15,2891.340087890625
2019-11-18,2909.199951171875
2019-11-19,2933.989990234375
2019-11-20,2911.050048828125
2019-11-21,2903.639892578125
2019-11-22,2885.2900390625
2019-11-25,2906.169921875
2019-11-26,2907.06005859375
2019-11-27,2903.18994140625
2019-11-28,2889.693115234375
2019-11-29,2871.97998046875
2019-12-02,2875.81005859375
2019-12-03,2884.699951171875
2019-12-04,2878.115966796875
2019-12-05,2899.468994140625
2019-12-06,2912.013916015625
2019-12-09,2914.47802734375
2019-12-10,2917.31591796875
2019-12-11,2924.4169921875
2019-12-12,2915.697998046875
2019-12-13,2967.676025390625
2019-12-16,2984.39306640625
2019-12-17,3022.422119140625
2019-12-18,3017.0439453125
2019-12-19,3017.06591796875
2019-12-20,3004.93798828125
2019-12-23,2962.7509765625
2019-12-24,2982.680908203125
2019-12-25,2981.881103515625
2019-12-26,3007.35498046875
2019-12-27,3005.035888671875
2019-12-30,3040.02392578125
2019-12-31,3050.1240234375
2020-01-02,3085.197998046875
2020-01-03,3083.785888671875
2020-01-06,3083.407958984375
2020-01-07,3104.802001953125
2020-01-08,3066.89306640625
2020-01-09,3094.882080078125
2020-01-10,3092.291015625
2020-01-13,3115.570068359375
2020-01-14,3106.820068359375
2020-01-15,3090.0400390625
2020-01-16,3074.0810546875
2020-01-17,3075.49609375
2020-01-20,3095.787109375
2020-01-21,3052.139892578125
2020-01-22,3060.7548828125
2020-01-23,2976.528076171875
2020-02-03,2746.60595703125
2020-02-04,2783.2880859375
2020-02-05,2818.087890625
2020-02-06,2866.510009765625
2020-02-07,2875.9599609375
2020-02-10,2890.488037109375
2020-02-11,2901.669921875
2020-02-12,2926.89892578125
2020-02-13,2906.073974609375
2020-02-14,2917.008056640625
2020-02-17,2983.6220703125
2020-02-18,2984.971923828125
2020-02-19,2975.402099609375
2020-02-20,3030.154052734375
2020-02-21,3039.6689453125
2020-02-24,3031.23291015625
2020-02-25,3013.050048828125
2020-02-26,2987.928955078125
2020-02-27,2991.330078125
2020-02-28,2880.303955078125
2020-03-02,2970.930908203125
2020-03-03,2992.89697265625
2020-03-04,3011.666015625
2020-03-05,3071.677001953125
2020-03-06,3034.510986328125
2020-03-09,2943.291015625
2020-03-10,2996.761962890625
2020-03-11,2968.51708984375
2020-03-12,2923.486083984375
2020-03-13,2887.427001953125
2020-03-16,2789.25390625
2020-03-17,2779.64111328125
2020-03-18,2728.756103515625
2020-03-19,2702.1298828125
2020-03-20,2745.617919921875
2020-03-23,2660.169921875
2020-03-24,2722.43798828125
2020-03-25,2781.591064453125
2020-03-26,2764.910888671875
2020-03-27,2772.202880859375
2020-03-30,2747.214111328125
2020-03-31,2750.2958984375
2020-04-01,2734.52197265625
2020-04-02,2780.637939453125
2020-04-03,2763.987060546875
2020-04-07,2820.762939453125
2020-04-08,2815.368896484375
2020-04-09,2825.904052734375
2020-04-10,2796.631103515625
2020-04-13,2783.048095703125
2020-04-14,2827.282958984375
2020-04-15,2811.174072265625
2020-04-16,2819.93505859375
2020-04-17,2838.4951171875
2020-04-20,2852.552978515625
2020-04-21,2827.012939453125
2020-04-22,2843.97998046875
2020-04-23,2838.4990234375
2020-04-24,2808.529052734375
2020-04-27,2815.4951171875
2020-04-28,2810.02392578125
2020-04-29,2822.44189453125
2020-04-30,2860.08203125
2020-05-06,2878.139892578125
2020-05-07,2871.52294921875
2020-05-08,2895.340087890625
2020-05-11,2894.800048828125
2020-05-12,2891.555908203125
2020-05-13,2898.050048828125
2020-05-14,2870.342041015625
2020-05-15,2868.458984375
2020-05-18,2875.41796875
2020-05-19,2898.575927734375
2020-05-20,2883.738037109375
2020-05-21,2867.924072265625
2020-05-22,2813.764892578125
2020-05-25,2817.969970703125
2020-05-26,2846.547119140625
2020-05-27,2836.803955078125
2020-05-28,2846.221923828125
2020-05-29,2852.35107421875
2020-06-01,2915.430908203125
2020-06-02,2921.39794921875
2020-06-03,2923.37109375
2020-06-04,2919.2509765625
2020-06-05,2930.799072265625
2020-06-08,2937.77099609375
2020-06-09,2956.112060546875
2020-06-10,2943.7529296875
2020-06-11,2920.89697265625
2020-06-12,2919.740966796875
2020-06-15,2890.030029296875
2020-06-16,2931.75
2020-06-17,2935.8701171875
2020-06-18,2939.320068359375
2020-06-19,2967.6298828125
2020-06-22,2965.27197265625
2020-06-23,2970.6201171875
2020-06-24,2979.551025390625
2020-06-29,2961.51611328125
2020-06-30,2984.674072265625
2020-07-01,3025.98095703125
2020-07-02,3090.569091796875
2020-07-03,3152.81298828125
2020-07-06,3332.881103515625
2020-07-07,3345.3369140625
2020-07-08,3403.43994140625
2020-07-09,3450.593994140625
2020-07-10,3383.322021484375
2020-07-13,3443.285888671875
2020-07-14,3414.618896484375
2020-07-15,3361.303955078125
2020-07-16,3210.09912109375
2020-07-17,3214.12890625
2020-07-20,3314.14892578125
2020-07-21,3320.89501953125
2020-07-22,3333.1640625
2020-07-23,3325.110107421875
2020-07-24,3196.76806640625
2020-07-27,3205.22705078125
2020-07-28,3227.9599609375
2020-07-29,3294.552001953125
2020-07-30,3286.822021484375
2020-07-31,3310.007080078125
2020-08-03,3367.966064453125
2020-08-04,3371.68994140625
2020-08-05,3377.56005859375
2020-08-06,3386.4599609375
2020-08-07,3354.034912109375
2020-08-10,3379.251953125
2020-08-11,3340.2900390625
2020-08-12,3319.26611328125
2020-08-13,3320.72607421875
2020-08-14,3360.09912109375
2020-08-17,3438.801025390625
2020-08-18,3451.089111328125
2020-08-19,3408.12890625
2020-08-20,3363.89892578125
2020-08-21,3380.68310546875
2020-08-24,3385.637939453125
2020-08-25,3373.577880859375
2020-08-26,3329.739013671875
2020-08-27,3350.110107421875
2020-08-28,3403.806884765625
2020-08-31,3395.677978515625
2020-09-01,3410.60693359375
2020-09-02,3404.802001953125
2020-09-03,3384.98095703125
2020-09-04,3355.366943359375
2020-09-07,3292.591064453125
2020-09-08,3316.4169921875
2020-09-09,3254.6279296875
2020-09-10,3234.822998046875
2020-09-11,3260.345947265625
2020-09-14,3278.81396484375
2020-09-15,3295.679931640625
2020-09-16,3283.924072265625
2020-09-17,3270.43505859375
2020-09-18,3338.090087890625
2020-09-21,3316.93505859375
2020-09-22,3274.302001953125
2020-09-23,3279.7109375
2020-09-24,3223.176025390625
2020-09-25,3219.41796875
2020-09-28,3217.534912109375
2020-09-29,3224.35888671875
2020-09-30,3218.052001953125
2020-10-09,3272.075927734375
2020-10-12,3358.465087890625
2020-10-13,3359.75
2020-10-14,3340.778076171875
2020-10-15,3332.18310546875
2020-10-16,3336.35791015625
2020-10-19,3312.669921875
2020-10-20,3328.10009765625
2020-10-21,3325.02001953125
2020-10-22,3312.5
2020-10-23,3277.9970703125
2020-10-26,3251.118896484375
2020-10-27,3254.31591796875
2020-10-28,3269.239990234375
2020-10-29,3272.72998046875
2020-10-30,3224.532958984375
2020-11-02,3225.1201171875
2020-11-03,3271.073974609375
2020-11-04,3277.43994140625
2020-11-05,3320.133056640625
2020-11-06,3312.158935546875
2020-11-09,3373.72998046875
2020-11-10,3360.14892578125
2020-11-11,3342.202880859375
2020-11-12,3338.679931640625
2020-11-13,3310.10498046875
2020-11-16,3346.968994140625
2020-11-17,3339.89990234375
2020-11-18,3347.302978515625
2020-11-19,3363.087890625
2020-11-20,3377.72998046875
2020-11-23,3414.489990234375
2020-11-24,3402.822998046875
2020-11-25,3362.326904296875
2020-11-26,3369.73291015625
2020-11-27,3408.306884765625
2020-11-30,3391.760009765625
2020-12-01,3451.93994140625
2020-12-02,3449.381103515625
2020-12-03,3442.135986328125
2020-12-04,3444.5810546875
2020-12-07,3416.60400390625
2020-12-08,3410.179931640625
2020-12-09,3371.964111328125
2020-12-10,3373.27587890625
2020-12-11,3347.19091796875
2020-12-14,3369.1201171875
2020-12-15,3367.22998046875
2020-12-16,3366.98291015625
2020-12-17,3404.873046875
2020-12-18,3394.89990234375
2020-12-21,3420.569091796875
2020-12-22,3356.781982421875
2020-12-23,3382.320068359375
2020-12-24,3363.113037109375
2020-12-25,3396.56298828125
2020-12-28,3397.284912109375
2020-12-29,3379.035888671875
2020-12-30,3414.452880859375
2020-12-31,3473.069091796875
2021-01-04,3502.9580078125
2021-01-05,3528.677001953125
2021-01-06,3550.876953125
2021-01-07,3576.205078125
2021-01-08,3570.110107421875
2021-01-11,3531.498046875
2021-01-12,3608.340087890625
2021-01-13,3598.652099609375
2021-01-14,3565.905029296875
2021-01-15,3566.3779296875
2021-01-18,3596.219970703125
2021-01-19,3566.3798828125
2021-01-20,3583.092041015625
2021-01-21,3621.263916015625
2021-01-22,3606.75
2021-01-25,3624.238037109375
2021-01-26,3569.428955078125
2021-01-27,3573.340087890625
2021-01-28,3505.176025390625
2021-01-29,3483.069091796875
2021-02-01,3505.283935546875
2021-02-02,3533.68505859375
2021-02-03,3517.30810546875
2021-02-04,3501.85888671875
2021-02-05,3496.330078125
2021-02-08,3532.447021484375
2021-02-09,3603.489013671875
2021-02-10,3655.087890625
2021-02-18,3675.35693359375
2021-02-19,3696.16796875
2021-02-22,3642.43994140625
2021-02-23,3636.360107421875
2021-02-24,3564.080078125
2021-02-25,3585.050048828125
2021-02-26,3509.080078125
2021-03-01,3551.39990234375
2021-03-02,3508.591064453125
2021-03-03,3576.89990234375
2021-03-04,3503.489990234375
2021-03-05,3501.987060546875
2021-03-08,3421.409912109375
2021-03-09,3359.2900390625
2021-03-10,3357.739990234375
2021-03-11,3436.830078125
2021-03-12,3453.080078125
2021-03-15,3419.949951171875
2021-03-16,3446.73291015625
2021-03-17,3445.551025390625
2021-03-18,3463.068115234375
2021-03-19,3404.659912109375
2021-03-22,3443.43994140625
2021-03-23,3411.510009765625
2021-03-24,3367.06005859375
2021-03-25,3363.590087890625
2021-03-26,3418.326904296875
2021-03-29,3435.300048828125
2021-03-30,3456.679931640625
2021-03-31,3441.909912109375
2021-04-01,3466.330078125
2021-04-02,3484.39208984375
2021-04-06,3482.969970703125
2021-04-07,3479.6298828125
2021-04-08,3482.550048828125
2021-04-09,3450.679931640625
2021-04-12,3412.949951171875
2021-04-13,3396.469970703125
2021-04-14,3416.719970703125
2021-04-15,3398.989990234375
2021-04-16,3426.6201171875
2021-04-19,3477.550048828125
2021-04-20,3472.93994140625
2021-04-21,3472.929931640625
2021-04-22,3465.110107421875
2021-04-23,3474.169921875
2021-04-26,3441.169921875
2021-04-27,3442.610107421875
2021-04-28,3457.070068359375
2021-04-29,3474.89990234375
2021-04-30,3446.860107421875
2021-05-06,3441.280029296875
2021-05-07,3418.8701171875
2021-05-10,3427.989990234375
2021-05-11,3441.85009765625
2021-05-12,3462.75
2021-05-13,3429.5400390625
2021-05-14,3490.3798828125
2021-05-17,3517.6201171875
2021-05-18,3529.010009765625
2021-05-19,3510.9599609375
2021-05-20,3506.93994140625
2021-05-21,3486.56005859375
2021-05-24,3497.280029296875
2021-05-25,3581.340087890625
2021-05-26,3593.360107421875
2021-05-27,3608.85009765625
2021-05-28,3600.780029296875
2021-05-31,3615.47998046875
2021-06-01,3624.7099609375
2021-06-02,3597.139892578125
2021-06-03,3584.2099609375
2021-06-04,3591.840087890625
2021-06-07,3599.5400390625
2021-06-08,3580.110107421875
2021-06-09,3591.39990234375
2021-06-10,3610.860107421875
2021-06-11,3589.75
2021-06-15,3556.56005859375
2021-06-16,3518.330078125
2021-06-17,3525.60009765625
2021-06-18,3525.10009765625
2021-06-21,3529.179931640625
2021-06-22,3557.409912109375
2021-06-23,3566.219970703125
2021-06-24,3566.64990234375
2021-06-25,3607.56005859375
2021-06-28,3606.3701171875
2021-06-29,3573.179931640625
2021-06-30,3591.199951171875
2021-07-01,3588.780029296875
2021-07-02,3518.760009765625
2021-07-05,3534.320068359375
2021-07-06,3530.260009765625
2021-07-07,3553.719970703125
2021-07-08,3525.5
2021-07-09,3524.090087890625
2021-07-12,3547.840087890625
2021-07-13,3566.52001953125
2021-07-14,3528.5
2021-07-15,3564.590087890625
2021-07-16,3539.300048828125
2021-07-19,3539.1201171875
2021-07-20,3536.7900390625
2021-07-21,3562.660888671875
2021-07-22,3574.73388671875
2021-07-23,3550.39990234375
2021-07-26,3467.43994140625
2021-07-27,3381.179931640625
2021-07-28,3361.590087890625
2021-07-29,3411.719970703125
2021-07-30,3397.360107421875
2021-08-02,3464.2900390625
2021-08-03,3447.989990234375
2021-08-04,3477.219970703125
2021-08-05,3466.550048828125
2021-08-06,3458.22998046875
2021-08-09,3494.6298828125
2021-08-10,3529.929931640625
2021-08-11,3532.6201171875
2021-08-12,3524.739990234375
2021-08-13,3516.300048828125
2021-08-16,3517.340087890625
2021-08-17,3446.97607421875
2021-08-18,3485.285888671875
2021-08-19,3465.554931640625
2021-08-20,3427.333984375
2021-08-23,3477.1298828125
2021-08-24,3514.470947265625
2021-08-25,3540.3798828125
2021-08-26,3501.6640625
2021-08-27,3522.156982421875
2021-08-30,3528.15087890625
2021-08-31,3543.93994140625
2021-09-01,3567.10009765625
2021-09-02,3597.0400390625
2021-09-03,3581.72998046875
2021-09-06,3621.860107421875
2021-09-07,3676.590087890625
2021-09-08,3675.18994140625
2021-09-09,3693.1298828125
2021-09-10,3703.110107421875
2021-09-13,3715.3701171875
2021-09-14,3662.60009765625
2021-09-15,3656.219970703125
2021-09-16,3607.090087890625
2021-09-17,3613.969970703125
2021-09-22,3628.489990234375
2021-09-23,3642.219970703125
2021-09-24,3613.070068359375
2021-09-27,3582.830078125
2021-09-28,3602.219970703125
2021-09-29,3536.2900390625
2021-09-30,3568.169921875
2021-10-08,3592.169921875
2021-10-11,3591.7099609375
2021-10-12,3546.93994140625
2021-10-13,3561.760009765625
2021-10-14,3558.280029296875
2021-10-15,3572.3701171875
2021-10-18,3568.139892578125
2021-10-19,3593.14990234375
2021-10-20,3587.0
2021-10-21,3594.780029296875
2021-10-22,3582.60009765625
2021-10-25,3609.860107421875
2021-10-26,3597.639892578125
2021-10-27,3562.31005859375
2021-10-28,3518.419921875
2021-10-29,3547.340087890625
2021-11-01,3544.47998046875
2021-11-02,3505.6298828125
2021-11-03,3498.5400390625
2021-11-04,3526.8701171875
2021-11-05,3491.570068359375
2021-11-08,3498.6298828125
2021-11-09,3507.0
2021-11-10,3492.4599609375
2021-11-11,3532.7900390625
2021-11-12,3539.10009765625
2021-11-15,3533.300048828125
2021-11-16,3521.7900390625
2021-11-17,3537.3701171875
2021-11-18,3520.7099609375
2021-11-19,3560.3701171875
2021-11-22,3582.080078125
2021-11-23,3589.089111328125
2021-11-24,3592.702880859375
2021-11-25,3584.179931640625
2021-11-26,3564.090087890625
2021-11-29,3562.699951171875
2021-11-30,3563.889892578125
2021-12-01,3576.889892578125
2021-12-02,3573.840087890625
2021-12-03,3607.429931640625
2021-12-06,3589.31005859375
2021-12-07,3595.090087890625
2021-12-08,3637.570068359375
2021-12-09,3673.0400390625
2021-12-10,3666.35009765625
2021-12-13,3681.080078125
2021-12-14,3661.530029296875
2021-12-15,3647.6298828125
2021-12-16,3675.02001953125
2021-12-17,3632.360107421875
2021-12-20,3593.60009765625
2021-12-21,3625.1298828125
2021-12-22,3622.6201171875
2021-12-23,3643.340087890625
2021-12-24,3618.053955078125
2021-12-27,3615.969970703125
2021-12-28,3630.112060546875
2021-12-29,3597.0
2021-12-30,3619.18994140625
2021-12-31,3639.780029296875
2022-01-04,3632.330078125
2022-01-05,3595.179931640625
2022-01-06,3586.080078125
2022-01-07,3579.5400390625
2022-01-10,3593.52001953125
2022-01-11,3567.43994140625
2022-01-12,3597.429931640625
2022-01-13,3555.260009765625
2022-01-14,3521.260009765625
2022-01-17,3541.669921875
2022-01-18,3569.909912109375
2022-01-19,3558.179931640625
2022-01-20,3555.06005859375
2022-01-21,3522.570068359375
2022-01-24,3524.110107421875
2022-01-25,3433.06005859375
2022-01-26,3455.669921875
2022-01-27,3394.25
2022-01-28,3361.43994140625
2022-02-07,3429.580078125
2022-02-08,3452.6298828125
2022-02-09,3479.949951171875
2022-02-10,3485.909912109375
2022-02-11,3462.949951171875
2022-02-14,3428.8798828125
2022-02-15,3446.090087890625
2022-02-16,3465.830078125
2022-02-17,3468.0400390625
2022-02-18,3490.760009765625
2022-02-21,3490.610107421875
2022-02-22,3457.14990234375
2022-02-23,3489.14990234375
2022-02-24,3429.9599609375
2022-02-25,3451.409912109375
2022-02-28,3462.31005859375
2022-03-01,3488.830078125
2022-03-02,3484.18994140625
2022-03-03,3481.110107421875
2022-03-04,3447.64990234375
2022-03-07,3372.860107421875
2022-03-08,3293.530029296875
2022-03-09,3256.389892578125
2022-03-10,3296.090087890625
2022-03-11,3309.75
2022-03-14,3223.530029296875
2022-03-15,3063.969970703125
2022-03-16,3170.7099609375
2022-03-17,3215.0400390625
2022-03-18,3251.070068359375
2022-03-21,3253.68994140625
2022-03-22,3259.860107421875
2022-03-23,3271.030029296875
2022-03-24,3250.260009765625
2022-03-25,3212.239990234375
2022-03-28,3214.5
2022-03-29,3203.93994140625
2022-03-30,3266.60009765625
2022-03-31,3252.199951171875
2022-04-01,3282.719970703125
2022-04-06,3283.429931640625
2022-04-07,3236.699951171875
2022-04-08,3251.85009765625
2022-04-11,3167.1298828125
2022-04-12,3213.330078125
2022-04-13,3186.820068359375
2022-04-14,3225.639892578125
2022-04-15,3211.2451171875
2022-04-18,3195.52001953125
2022-04-19,3194.030029296875
2022-04-20,3151.050048828125
2022-04-21,3079.81005859375
2022-04-22,3086.919921875
2022-04-25,2928.510009765625
2022-04-26,2886.429931640625
2022-04-27,2958.280029296875
2022-04-28,2975.47998046875
2022-04-29,3047.06005859375
2022-05-05,3067.760009765625
2022-05-06,3001.56005859375
2022-05-09,3004.139892578125
2022-05-10,3035.840087890625
2022-05-11,3058.699951171875
2022-05-12,3054.989990234375
2022-05-13,3084.280029296875
2022-05-16,3073.75
2022-05-17,3093.699951171875
2022-05-18,3085.97998046875
2022-05-19,3096.9599609375
2022-05-20,3146.570068359375
2022-05-23,3146.860107421875
2022-05-24,3070.929931640625
2022-05-25,3107.4599609375
2022-05-26,3123.110107421875
2022-05-27,3130.239990234375
2022-05-30,3149.06005859375
2022-05-31,3186.429931640625
2022-06-01,3182.159912109375
2022-06-02,3195.4599609375
2022-06-06,3236.3701171875
2022-06-07,3241.760009765625
2022-06-08,3263.7900390625
2022-06-09,3238.949951171875
2022-06-10,3284.830078125
2022-06-13,3255.550048828125
2022-06-14,3288.909912109375
2022-06-15,3305.409912109375
2022-06-16,3285.3798828125
2022-06-17,3316.7900390625
2022-06-20,3315.429931640625
2022-06-21,3306.719970703125
2022-06-22,3267.199951171875
2022-06-23,3320.14990234375
2022-06-24,3349.75
2022-06-27,3379.18994140625
2022-06-28,3409.2099609375
2022-06-29,3361.52001953125
2022-06-30,3398.6201171875
2022-07-01,3387.639892578125
2022-07-04,3405.429931640625
2022-07-05,3404.030029296875
2022-07-06,3355.35009765625
2022-07-07,3364.39990234375
2022-07-08,3356.080078125
2022-07-11,3313.580078125
2022-07-12,3281.469970703125
2022-07-13,3284.2900390625
2022-07-14,3281.739990234375
2022-07-15,3228.06005859375
2022-07-18,3278.10009765625
2022-07-19,3279.429931640625
2022-07-20,3304.719970703125
2022-07-21,3272.0
2022-07-22,3269.969970703125
2022-07-25,3250.389892578125
2022-07-26,3277.43994140625
2022-07-27,3275.760009765625
2022-07-28,3282.580078125
2022-07-29,3253.239990234375
2022-08-01,3259.9599609375
2022-08-02,3186.27001953125
2022-08-03,3163.669921875
2022-08-04,3189.0400390625
2022-08-05,3227.030029296875
2022-08-08,3236.929931640625
2022-08-09,3247.429931640625
2022-08-10,3230.02001953125
2022-08-11,3281.669921875
2022-08-12,3276.889892578125
2022-08-15,3276.090087890625
2022-08-16,3277.8798828125
2022-08-17,3292.530029296875
2022-08-18,3277.5400390625
2022-08-19,3258.080078125
2022-08-22,3277.7900390625
2022-08-23,3276.219970703125
2022-08-24,3215.199951171875
2022-08-25,3246.25
2022-08-26,3236.219970703125
2022-08-29,3240.72998046875
2022-08-30,3227.219970703125
2022-08-31,3202.139892578125
2022-09-01,3184.97998046875
2022-09-02,3186.47998046875
2022-09-05,3199.912109375
2022-09-06,3243.449951171875
2022-09-07,3246.2900390625
2022-09-08,3235.590087890625
2022-09-09,3262.050048828125
2022-09-13,3263.800048828125
2022-09-14,3237.5400390625
2022-09-15,3199.919921875
2022-09-16,3126.39990234375
2022-09-19,3115.60009765625
2022-09-20,3122.409912109375
2022-09-21,3117.179931640625
2022-09-22,3108.909912109375
2022-09-23,3088.3701171875
2022-09-26,3051.22998046875
2022-09-27,3093.860107421875
2022-09-28,3045.070068359375
2022-09-29,3041.199951171875
2022-09-30,3024.389892578125
2022-10-10,2974.14990234375
2022-10-11,2979.7900390625
2022-10-12,3025.510009765625
2022-10-13,3016.360107421875
2022-10-14,3071.989990234375
2022-10-17,3084.93994140625
2022-10-18,3080.9599609375
2022-10-19,3044.3798828125
2022-10-20,3035.050048828125
2022-10-21,3038.929931640625
2022-10-24,2977.56005859375
2022-10-25,2976.280029296875
2022-10-26,2999.5
2022-10-27,2982.89990234375
2022-10-28,2915.929931640625
2022-10-31,2893.47998046875
2022-11-01,2969.199951171875
2022-11-02,3003.3701171875
2022-11-03,2997.81005859375
2022-11-04,3070.800048828125
2022-11-07,3077.820068359375
2022-11-08,3064.489990234375
2022-11-09,3048.169921875
2022-11-10,3036.1298828125
2022-11-11,3087.2900390625
2022-11-14,3083.39990234375
2022-11-15,3134.080078125
2022-11-16,3119.97998046875
2022-11-17,3115.429931640625
2022-11-18,3097.239990234375
2022-11-21,3085.0439453125
2022-11-22,3088.943115234375
2022-11-23,3096.906982421875
2022-11-24,3089.31005859375
2022-11-25,3101.68994140625
2022-11-28,3078.550048828125
2022-11-29,3149.75
2022-11-30,3151.340087890625
2022-12-01,3165.469970703125
2022-12-02,3156.139892578125
2022-12-05,3211.81005859375
2022-12-06,3212.530029296875
2022-12-07,3199.6201171875
2022-12-08,3197.35009765625
2022-12-09,3206.949951171875
2022-12-12,3179.0400390625
2022-12-13,3176.330078125
2022-12-14,3176.530029296875
2022-12-15,3168.64990234375
2022-12-16,3167.85791015625
2022-12-19,3107.1201171875
2022-12-20,3073.77001953125
2022-12-21,3068.409912109375
2022-12-22,3054.429931640625
2022-12-23,3045.865966796875
2022-12-26,3065.56298828125
2022-12-27,3095.570068359375
2022-12-28,3087.39990234375
2022-12-29,3073.699951171875
2022-12-30,3089.260009765625
2023-01-03,3116.510009765625
2023-01-04,3123.52001953125
2023-01-05,3155.219970703125
2023-01-06,3157.639892578125
2023-01-09,3176.080078125
2023-01-10,3169.510009765625
2023-01-11,3161.840087890625
2023-01-12,3163.449951171875
2023-01-13,3195.31005859375
2023-01-16,3227.592041015625
2023-01-17,3224.239990234375
2023-01-18,3224.409912109375
2023-01-19,3240.280029296875
2023-01-20,3264.81005859375
2023-01-30,3269.320068359375
2023-01-31,3255.669921875
2023-02-01,3284.919921875
2023-02-02,3285.669921875
2023-02-03,3263.409912109375
2023-02-06,3238.699951171875
2023-02-07,3248.090087890625
2023-02-08,3232.110107421875
2023-02-09,3270.3798828125
2023-02-10,3260.669921875
2023-02-13,3284.159912109375
2023-02-14,3293.280029296875
2023-02-15,3280.489990234375
2023-02-16,3249.030029296875
2023-02-17,3224.02001953125
2023-02-20,3290.340087890625
2023-02-21,3306.52001953125
2023-02-22,3291.14990234375
2023-02-23,3287.47998046875
2023-02-24,3267.159912109375
2023-02-27,3258.030029296875
2023-02-28,3279.610107421875
2023-03-01,3312.35009765625
2023-03-02,3310.64990234375
2023-03-03,3328.389892578125
2023-03-06,3322.030029296875
2023-03-07,3285.10009765625
2023-03-08,3283.25
2023-03-09,3276.090087890625
2023-03-10,3230.080078125
2023-03-13,3268.699951171875
2023-03-14,3245.31005859375
2023-03-15,3263.31005859375
2023-03-16,3226.889892578125
2023-03-17,3250.550048828125
2023-03-20,3234.909912109375
2023-03-21,3255.64990234375
2023-03-22,3265.75
2023-03-23,3286.64990234375
2023-03-24,3265.64990234375
2023-03-27,3251.39990234375
2023-03-28,3245.3798828125
2023-03-29,3240.06005859375
2023-03-30,3261.25
2023-03-31,3272.860107421875
2023-04-03,3296.39990234375
2023-04-04,3312.56005859375
2023-04-06,3312.6298828125
2023-04-07,3327.64990234375
2023-04-10,3315.360107421875
2023-04-11,3313.570068359375
2023-04-12,3327.179931640625
2023-04-13,3318.360107421875
2023-04-14,3338.14990234375
2023-04-17,3385.610107421875
2023-04-18,3393.330078125
2023-04-19,3370.1298828125
2023-04-20,3367.030029296875
2023-04-21,3301.260009765625
2023-04-24,3275.409912109375
2023-04-25,3264.8701171875
2023-04-26,3264.10009765625
2023-04-27,3285.8798828125
2023-04-28,3323.27001953125
2023-05-04,3350.4599609375
